id,state,state_abb,county,county_id,operator,name,sqft,lon,lat,type,bws_annual_mean_score,bws_annual_label,bws_state_score,bws_state_label,bws_state_category,merge_method
365941471,Puerto Rico,PR,San Juan Municipio,127,Claro,,23137.0,-66.0516872147712,18.446826968330527,building,2.5,Medium-High (20-40%),2.5,Medium-High (20-40%),Medium-High,state_level_fallback
42323063,Missouri,MO,St. Louis city,510,,Netrality Data Centers,23093.0,-90.197174834978,38.62926158352849,building,1.8,Low-Medium (10-20%),1.8,Low-Medium (10-20%),Low-Medium,state_level_fallback
544536822,Michigan,MI,Eaton County,45,,Liquid Web,23079.0,-84.64299464110024,42.68795132456832,building,0.8,Low (<10%),0.8,Low (<10%),Low,state_level_fallback
536784688,Georgia,GA,Fulton County,121,,CenturyLink,23046.0,-84.38373631254974,33.76514415943699,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
239147724,Virginia,VA,Fairfax County,59,DataBank,DataBank McLean IAD2,22957.0,-77.21358499990595,38.919905150298106,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
1034230196,Florida,FL,Polk County,105,,,22578.0,-81.83484809231037,28.29407690335012,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
390287635,California,CA,Santa Clara County,85,Equinix,Equinix SV6,21678.0,-122.01456250837072,37.39960173949957,building,4.0,Extremely High (>80%),4.0,Extremely High (>80%),Extremely High,state_level_fallback
836947535,Arizona,AZ,Maricopa County,13,,Myndshift Technologies,21279.0,-111.71916515034208,33.47542082249551,building,4.5,Extremely High (>80%),4.5,Extremely High (>80%),Extremely High,state_level_fallback
349925359,Indiana,IN,Hancock County,59,Verizon Wireless,,21005.0,-85.94132960161893,39.71718414793671,building,1.3,Low-Medium (10-20%),1.3,Low-Medium (10-20%),Low-Medium,state_level_fallback
102129663,Texas,TX,Bexar County,29,H5 Data Centers,H5 Data Centers San Antonio,20898.0,-98.4869063933119,29.429371203549056,building,3.2,High (40-80%),3.2,High (40-80%),High,state_level_fallback
828228235,Arizona,AZ,Maricopa County,13,,StrongMind,20604.0,-111.84097388722816,33.342616247713266,building,4.5,Extremely High (>80%),4.5,Extremely High (>80%),Extremely High,state_level_fallback
223783259,Washington,WA,King County,33,,CTI Biopharma,20600.0,-122.35669303335187,47.6177878057982,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
368724479,Virginia,VA,Fairfax County,59,,Element Critical VA1,20483.0,-77.21974420009786,38.9083675000258,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
417682781,Washington,WA,King County,33,,KOMO Plaza West,20239.0,-122.34859631775392,47.618919759615665,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
205823980,California,CA,Santa Clara County,85,Equinix,Equinix SV14,20213.0,-121.98850932446408,37.37496213850432,building,4.0,Extremely High (>80%),4.0,Extremely High (>80%),Extremely High,state_level_fallback
1080170579,Oregon,OR,Washington County,67,Flexential,Flexential Portland - Hillsboro 4 Expansion,20041.0,-122.94108717504778,45.55539062526872,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
89784186,Colorado,CO,Denver County,31,,Insurance Exchange Building,19807.0,-104.9956910745452,39.74557178496544,building,3.5,High (40-80%),3.5,High (40-80%),High,state_level_fallback
337126739,Washington,WA,King County,33,Sabey,Intergate Seattle West Building C,19791.0,-122.29440690516354,47.49413118771306,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
597835788,Texas,TX,Collin County,85,Stream,Stream DFW IV,19684.0,-96.66164643777844,33.000144175089304,building,3.2,High (40-80%),3.2,High (40-80%),High,state_level_fallback
156468497,Virginia,VA,Fairfax County,59,,,19578.0,-77.2258381321817,38.91370196268696,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
756382879,New Jersey,NJ,Somerset County,35,,,19551.0,-74.70962307676368,40.59934510477914,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
79159494,Virginia,VA,Fairfax County,59,Evocative,IAD1,19325.0,-77.32940997255484,38.94881628378597,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
337126741,Washington,WA,King County,33,Sabey,Intergate Seattle West Building B,19140.0,-122.29368392327882,47.49307629033907,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
283051485,Washington,WA,Grant County,25,,,19067.0,-119.82866158737184,47.24606673682079,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
209105766,California,CA,Santa Clara County,85,,,18864.0,-121.9499100438154,37.37977911163557,building,4.0,Extremely High (>80%),4.0,Extremely High (>80%),Extremely High,state_level_fallback
545704217,Georgia,GA,Cobb County,67,,,18558.0,-84.67590752731094,34.0707036329806,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
998933381,New Jersey,NJ,Somerset County,35,,Rackspace Somerset NYC1,18407.0,-74.53775798797324,40.54452566835303,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
290101976,Idaho,ID,Madison County,65,,VentureData,18269.0,-111.78209278694165,43.8252432321768,building,2.0,Medium-High (20-40%),2.0,Medium-High (20-40%),Medium-High,state_level_fallback
838817943,North Carolina,NC,Mecklenburg County,119,,SEGRA,18094.0,-80.92635689076968,35.180053426012265,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
472954201,California,CA,Los Angeles County,37,,AT&T,17388.0,-118.11402444850228,34.57998399250564,building,4.0,Extremely High (>80%),4.0,Extremely High (>80%),Extremely High,state_level_fallback
940821791,Arizona,AZ,Maricopa County,13,,Omnis Network,16956.0,-111.95249099702062,33.39440984512777,building,4.5,Extremely High (>80%),4.5,Extremely High (>80%),Extremely High,state_level_fallback
944024851,Iowa,IA,Polk County,153,,,16920.0,-93.52815685258032,41.55813064318698,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
990537821,Virginia,VA,Loudoun County,107,Amazon Web Services,Amazon Web Services,16739.0,-77.52218796260958,38.946539218555614,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
961071564,Alabama,AL,Madison County,89,,SimpleHelix,16411.0,-86.69188299975418,34.7454310001572,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
832622369,New York,NY,Niagara County,63,Blockfusion,,16242.0,-78.94480168233245,43.07483783638032,building,0.8,Low (<10%),0.8,Low (<10%),Low,state_level_fallback
1280344151,Oregon,OR,Umatilla County,59,Amazon Web Services,Amazon Web Services,16064.0,-119.22609033042734,45.919515285726376,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
435531451,Florida,FL,Miami-Dade County,86,,,15911.0,-80.230033722435,25.79754440402661,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
209077298,California,CA,Santa Clara County,85,Lumen Technologies,Lumen,15840.0,-121.95068207526988,37.37758479573238,building,4.0,Extremely High (>80%),4.0,Extremely High (>80%),Extremely High,state_level_fallback
1456953254,Kentucky,KY,Floyd County,71,,East Kentucky Network Datacenter,15594.0,-82.67876276810777,37.600176716138854,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
69827429,New York,NY,Albany County,1,,IBM Building,15355.0,-73.7527452452726,42.64935307487593,building,0.8,Low (<10%),0.8,Low (<10%),Low,state_level_fallback
1127951468,Oregon,OR,Umatilla County,59,,,15313.0,-119.26998056724548,45.915709847092806,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
1017460715,Nevada,NV,Clark County,3,Switch,Switch Las Vegas 5,15026.0,-115.0766965000049,36.14276349998916,building,3.8,High (40-80%),3.8,High (40-80%),High,state_level_fallback
408012357,Alabama,AL,Madison County,89,Alabama Supercomputer Authority,George C. Wallace Alabama Supercomputer Center,14919.0,-86.67309882783594,34.73654090277783,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
1177893426,Virginia,VA,Loudoun County,107,Amazon Web Services,Amazon IAD603,14733.0,-77.41935734925377,38.981546018635534,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
1253282099,Virginia,VA,Loudoun County,107,Amazon Web Services,Amazon Web Services,14683.0,-77.47107161222901,38.99509407061763,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
343593591,Illinois,IL,DuPage County,43,,,14550.0,-88.21951394141162,41.90535458903981,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
1280340215,Virginia,VA,Prince William County,153,Amazon Web Services,Amazon Web Services,14507.0,-77.53309395336687,38.7451198113642,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
152163711,Arizona,AZ,Maricopa County,13,,L3Harris Technologies Inc,14469.0,-111.67170400659428,33.30535847275577,building,4.5,Extremely High (>80%),4.5,Extremely High (>80%),Extremely High,state_level_fallback
1015995259,Virginia,VA,Prince William County,153,Amazon Web Services,Amazon IAD601,14469.0,-77.55711533400657,38.77885736291117,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
1252196810,Ohio,OH,Franklin County,49,Amazon Web Services,Amazon Web Services,14456.0,-83.17754692245403,40.04790974075581,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
335468616,Washington,WA,Spokane County,63,,TierPoint,14435.0,-117.09593477622664,47.671916867147694,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
1280340216,Virginia,VA,Prince William County,153,Amazon Web Services,Amazon Web Services,14389.0,-77.65433143122239,38.81459760122616,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
1037871048,Virginia,VA,Loudoun County,107,Amazon Web Services,Amazon IAD601,14384.0,-77.43777001853674,39.015262930158144,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
843314844,Arizona,AZ,Pima County,19,DirecTV,,14373.0,-110.7874236595772,32.092706483207095,building,4.5,Extremely High (>80%),4.5,Extremely High (>80%),Extremely High,state_level_fallback
1222134968,Virginia,VA,Loudoun County,107,Amazon Web Services,Amazon Web Services,14235.0,-77.52358042964754,38.94913486865636,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
1252196804,Ohio,OH,Licking County,89,Amazon Web Services,Amazon Web Services,14223.0,-82.72649053707603,40.092965346506006,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
876020641,Washington,WA,Spokane County,63,,Iron Mountain,14085.0,-117.53714762552474,47.594616140243275,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
1280340213,Virginia,VA,Loudoun County,107,Amazon Web Services,Amazon Web Services,14079.0,-77.41752673157097,38.98357495375973,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
814061068,Washington,WA,Douglas County,17,,,13946.0,-120.21746237329,47.39214942683649,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
1280344156,Oregon,OR,Morrow County,49,Amazon Web Services,Amazon Web Services,13923.0,-119.65130207689772,45.840670297393935,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
1252196800,Virginia,VA,Loudoun County,107,Amazon Web Services,Amazon Web Services,13879.0,-77.49097634789652,38.91498995679571,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
1386017499,Oregon,OR,Umatilla County,59,Amazon Web Services,Amazon Web Services,13867.0,-119.3589196247444,45.79773907760564,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
1386017498,Oregon,OR,Umatilla County,59,Amazon Web Services,Amazon Web Services,13837.0,-119.35844453136586,45.799686801643226,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
1252196819,Oregon,OR,Morrow County,49,Amazon Web Services,Amazon Web Services,13765.0,-119.6517767921927,45.841481031506696,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
1252196807,Ohio,OH,Union County,159,Amazon Web Services,Amazon Web Services,13652.0,-83.20025962657277,40.11904802129847,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
1280340212,Virginia,VA,Loudoun County,107,Amazon Web Services,Amazon Web Services,13569.0,-77.5202261632775,38.94736148494224,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
726150321,Oklahoma,OK,Bryan County,13,Choctaw Nation of oklahoma,Choctaw Nation of Oklahoma Data Center,13494.0,-96.4028549048576,33.971721452767405,building,2.8,Medium-High (20-40%),2.8,Medium-High (20-40%),Medium-High,state_level_fallback
802054282,New York,NY,Westchester County,119,,,13426.0,-73.89790099960555,40.95126975040576,building,0.8,Low (<10%),0.8,Low (<10%),Low,state_level_fallback
223928497,Washington,WA,King County,33,Digital Realty,Westin Building,13117.0,-122.3388642251616,47.61435537680634,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
36897140,Ohio,OH,Hamilton County,61,,,13074.0,-84.41211321346512,39.29404817733801,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
1457383500,Texas,TX,Angelina County,5,,,12987.0,-94.79677175730814,31.194175662576733,building,3.2,High (40-80%),3.2,High (40-80%),High,state_level_fallback
465032484,Texas,TX,Dallas County,113,Lumen Technologies,Lumen Dallas 6,12977.0,-96.88438205812224,32.82799793180718,building,3.2,High (40-80%),3.2,High (40-80%),High,state_level_fallback
611308188,Utah,UT,Uintah County,47,,Strata Networks,12971.0,-109.52899881097022,40.456593451731784,building,3.8,High (40-80%),3.8,High (40-80%),High,state_level_fallback
1280344155,Oregon,OR,Morrow County,49,Amazon Web Services,Amazon Web Services,12811.0,-119.60487161226038,45.85803760730771,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
319857331,Texas,TX,Bexar County,29,Lumen Technologies,Lumen San Antonio 2,12722.0,-98.50652172672936,29.438279094436897,building,3.2,High (40-80%),3.2,High (40-80%),High,state_level_fallback
359930465,Washington,WA,King County,33,Equinix,Equinix SE3 Data Center,12575.0,-122.33974344575807,47.61442272967249,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
1121188409,Utah,UT,Salt Lake County,35,Flexential,Flexential Salt Lake City - Fair Park,12565.0,-111.92029244663202,40.76678608763819,building,3.8,High (40-80%),3.8,High (40-80%),High,state_level_fallback
1154349280,Illinois,IL,DuPage County,43,UChicago Argonne LLC,Datacenter (386),12413.0,-87.97595597595401,41.707134165979966,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
930043986,New York,NY,Onondaga County,67,Syracuse University,SU Green Data Center,12169.0,-76.11592528923454,43.01207616834648,building,0.8,Low (<10%),0.8,Low (<10%),Low,state_level_fallback
132746406,California,CA,Santa Clara County,85,Equinix,Equinix SV8,12034.0,-122.16078171336196,37.44589521919974,building,4.0,Extremely High (>80%),4.0,Extremely High (>80%),Extremely High,state_level_fallback
405034574,Nebraska,NE,Douglas County,55,,Verizon,11836.0,-96.0277741269746,41.33832138450139,building,2.3,Medium-High (20-40%),2.3,Medium-High (20-40%),Medium-High,state_level_fallback
1013396352,Nevada,NV,Clark County,3,,CenturyLink,11601.0,-115.06266954999842,36.18299775012923,building,3.8,High (40-80%),3.8,High (40-80%),High,state_level_fallback
581234765,Kansas,KS,Ellis County,51,,Cloud Storage Corp,11561.0,-99.30018745000542,38.87213220021316,building,2.5,Medium-High (20-40%),2.5,Medium-High (20-40%),Medium-High,state_level_fallback
104082694,Iowa,IA,Polk County,153,,Aureon,11253.0,-93.63100934776038,41.58799896569892,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
752001022,Oregon,OR,Deschutes County,17,,,11249.0,-121.3285496442757,44.04740740013566,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
626281456,Alabama,AL,Houston County,69,AngelTrax Mobile Video Surveillance Solutions,AngelTrax Data Center,10736.0,-85.45584883805839,31.231904196338384,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
878795698,Connecticut,CT,Western Connecticut Planning Region,190,,amnet Data Center,10526.0,-73.51671558521066,41.09183280598617,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
871694597,New York,NY,Albany County,1,,Turnkey Internet,10465.0,-73.75919958242348,42.74544108847024,building,0.8,Low (<10%),0.8,Low (<10%),Low,state_level_fallback
533842335,Tennessee,TN,Davidson County,37,,,10355.0,-86.76414722152771,36.14048086552297,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
299946152,Virginia,VA,Loudoun County,107,QTS Data Centers,,10175.0,-77.44790209132543,38.99463732348249,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
978632013,California,CA,Santa Clara County,85,,Northwest Data Center and Communications Hub,10145.0,-122.18073854179175,37.43343706484073,building,4.0,Extremely High (>80%),4.0,Extremely High (>80%),Extremely High,state_level_fallback
87058670,New Hampshire,NH,Rockingham County,15,FirstLight,,9316.0,-70.80804278020655,43.07611925782941,building,0.5,Low (<10%),0.5,Low (<10%),Low,state_level_fallback
397914434,Oregon,OR,Crook County,13,Apple,,9228.0,-120.87507749015272,44.28941552511668,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
570397131,Texas,TX,Travis County,453,,Thin-nology,9209.0,-97.59160304354108,30.421141229242764,building,3.2,High (40-80%),3.2,High (40-80%),High,state_level_fallback
447803368,Wisconsin,WI,Dane County,25,,,9176.0,-89.43673598135521,43.06728877873921,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
919948160,Wisconsin,WI,Racine County,101,,,9094.0,-87.91840525370044,42.67566516635273,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
149379943,Illinois,IL,Cook County,31,Digital Realty,Digital Realty ORD11,9092.0,-87.6299544230129,41.87429345515449,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
758306877,Wisconsin,WI,Walworth County,127,AT&T,Central Office,9001.0,-88.73398014165807,42.83365364525283,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
946014659,Oklahoma,OK,Tulsa County,143,,,8589.0,-95.8541491705349,36.08125144033206,building,2.8,Medium-High (20-40%),2.8,Medium-High (20-40%),Medium-High,state_level_fallback
1417637306,Montana,MT,Custer County,17,State of Montana,State of Montana Data Center,8493.0,-105.8206447445356,46.40689745786043,building,1.8,Low-Medium (10-20%),1.8,Low-Medium (10-20%),Low-Medium,state_level_fallback
958728802,Florida,FL,Orange County,95,,E-Foam,8403.0,-81.56454528552736,28.577943298712636,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
850342266,Wisconsin,WI,Marquette County,77,,Marquette-Adams Telephone Coop,8257.0,-89.57480850448691,43.78218427328896,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
758278314,North Carolina,NC,Wake County,183,,iGLASS Networks,8134.0,-78.7839857849851,35.76675058444294,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
465530450,Colorado,CO,Arapahoe County,5,Verizon,Verizon,8059.0,-104.87793294999813,39.58924804995954,building,3.5,High (40-80%),3.5,High (40-80%),High,state_level_fallback
221201212,Washington,WA,King County,33,Comcast,,8025.0,-122.31731718771368,47.693323673804386,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
758580536,New Jersey,NJ,Somerset County,35,,Vital Records,7942.0,-74.68281624993381,40.528071800135834,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
589070714,New Hampshire,NH,Rockingham County,15,Phillips Exeter Academy,Information Technology Data Center,7733.0,-70.9505927450425,42.982091089771785,building,0.5,Low (<10%),0.5,Low (<10%),Low,state_level_fallback
814061071,Washington,WA,Douglas County,17,,,7706.0,-120.2169013334627,47.39175897510766,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
1042260902,Arizona,AZ,Cochise County,3,DirecTV,,7539.0,-110.3047516999998,31.972674750091073,building,4.5,Extremely High (>80%),4.5,Extremely High (>80%),Extremely High,state_level_fallback
944024849,Iowa,IA,Polk County,153,,,6991.0,-93.52766189092016,41.55808334363262,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
1296163129,California,CA,Stanislaus County,99,Yosemite Community College District,Modesto Junior College West Data Center,6017.0,-121.04003747175076,37.66514737401328,building,4.0,Extremely High (>80%),4.0,Extremely High (>80%),Extremely High,state_level_fallback
1414729942,Wyoming,WY,Campbell County,5,,,5975.0,-105.61048019591456,44.18923686731807,building,2.2,Medium-High (20-40%),2.2,Medium-High (20-40%),Medium-High,state_level_fallback
379195054,Texas,TX,Travis County,453,Lumen Technologies,Lumen Austin 3,5068.0,-97.72359737399287,30.261396172131168,building,3.2,High (40-80%),3.2,High (40-80%),High,state_level_fallback
1024384322,Kansas,KS,Johnson County,91,,,4912.0,-94.7683727731216,38.926805991335975,building,2.5,Medium-High (20-40%),2.5,Medium-High (20-40%),Medium-High,state_level_fallback
1020721870,Arkansas,AR,White County,145,City of Searcy,Searcy Information Technologies,4580.0,-91.7409058590938,35.2492158371357,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
376627431,Washington,WA,Whatcom County,73,CSS Communications,CSSNW Bellingham,4312.0,-122.480547528078,48.75726819331372,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
903642490,Idaho,ID,Bear Lake County,7,The Church of Jesus Christ of Latter-day Saints,Family History Center,4081.0,-111.3042449169628,42.317295842348535,building,2.0,Medium-High (20-40%),2.0,Medium-High (20-40%),Medium-High,state_level_fallback
814061069,Washington,WA,Douglas County,17,,,4004.0,-120.21787734999982,47.39179410004563,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
814061070,Washington,WA,Douglas County,17,,,4003.0,-120.2175143749647,47.391756904098365,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
931369845,Maryland,MD,Baltimore city,510,,Johns Hopkins Data Center,3880.0,-76.55173790938491,39.29355879768687,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
1157356188,Wisconsin,WI,Dunn County,33,West Wisconsin Telcom,,3368.0,-91.91999887343924,44.87716526998907,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
837139011,Iowa,IA,Johnson County,103,,ForceAmp.com,2709.0,-91.58707810457734,41.703998424478854,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
460070136,Oregon,OR,Umatilla County,59,,,2608.0,-119.2665274,45.915835599846574,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
460070135,Oregon,OR,Umatilla County,59,,,2605.0,-119.26632355,45.91583559984652,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
460070137,Oregon,OR,Umatilla County,59,,,2605.0,-119.26672585,45.91583559984652,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
460070138,Oregon,OR,Umatilla County,59,,,2605.0,-119.26711215,45.91583559984655,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
460070139,Oregon,OR,Umatilla County,59,,,2605.0,-119.26731594999998,45.91584309984662,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
460070140,Oregon,OR,Umatilla County,59,,,2605.0,-119.26751175,45.91583189984655,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
460070141,Oregon,OR,Umatilla County,59,,,2605.0,-119.26771695000002,45.91583559984655,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
1365213539,Oregon,OR,Linn County,43,Stayton Cooperative Telephone Company,PTC,2521.0,-122.6159312375102,44.77521879334287,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
842544718,Washington,WA,Snohomish County,61,Unity Cable System,Norma Beach Cable Landing Station,2369.0,-122.28415777716296,47.86469753279464,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
835601088,Utah,UT,Washington County,53,Lumen Technologies,Lumen,1833.0,-113.54474869182133,37.062799199655686,building,3.8,High (40-80%),3.8,High (40-80%),High,state_level_fallback
758426349,Montana,MT,Granite County,39,,,1510.0,-113.29267194552416,46.33213162016486,building,1.8,Low-Medium (10-20%),1.8,Low-Medium (10-20%),Low-Medium,state_level_fallback
1371348227,Missouri,MO,Caldwell County,25,,CenturyLink,1433.0,-93.9973760190651,39.74404823646494,building,1.8,Low-Medium (10-20%),1.8,Low-Medium (10-20%),Low-Medium,state_level_fallback
904453635,Tennessee,TN,Grainger County,57,,,1232.0,-83.37670351660657,36.32807395055384,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
1268789798,Wyoming,WY,Laramie County,21,,Windbreak Cable,1114.0,-104.0684982999999,41.18260120002003,building,2.2,Medium-High (20-40%),2.2,Medium-High (20-40%),Medium-High,state_level_fallback
812630939,Michigan,MI,Wayne County,163,Comcast,Comcast,953.0,-83.19821400000001,42.21390200001323,building,0.8,Low (<10%),0.8,Low (<10%),Low,state_level_fallback
358946546,California,CA,Alameda County,1,,QES Computers,941.0,-121.90379949999844,37.699475300043446,building,4.0,Extremely High (>80%),4.0,Extremely High (>80%),Extremely High,state_level_fallback
1296723872,Texas,TX,Bexar County,29,GVTC,GVTC,445.0,-98.4626474985889,29.68640301722139,building,3.2,High (40-80%),3.2,High (40-80%),High,state_level_fallback
1379421123,Nevada,NV,Clark County,3,Flexential,Flexential Las Vegas - Downtown,439.0,-115.14314455000994,36.168643800000766,building,3.8,High (40-80%),3.8,High (40-80%),High,state_level_fallback
